id,nombre científico,nombre común,rango,zonas USDA
nephrosperma_vanhoutteanum,Nephrosperma van-houtteanum,,4.4°C a 10.0°C,11
normanbya_normanbyi,Normanbya normanbyi,Black Palm,-1.1°C a 1.7°C,"10a, 10b"
nypa_fruticans,Nypa fruticans,Nypa Palm,-1.1°C a 1.7°C,"10a, 10b"
oenocarpus_bacaba,Oenocarpus bacaba,Bacaba Palm,1.7°C a 4.4°C,10b
oenocarpus_balickii,Oenocarpus balickii,,1.7°C a 4.4°C,10b
oenocarpus_bataua_var_bataua,Oenocarpus bataua var. bataua,,-1.1°C a 1.7°C,"10a, 10b"
oenocarpus_bataua_var_oligocarpus,Oenocarpus bataua var. oligocarpus,,1.7°C a 4.4°C,10b
oenocarpus_circumtextus,Oenocarpus circumtextus,,1.7°C a 4.4°C,10b
oenocarpus_distichus,Oenocarpus distichus,,1.7°C a 4.4°C,10b
oenocarpus_makeru,Oenocarpus makeru,,1.7°C a 4.4°C,10b
oenocarpus_mapora,Oenocarpus mapora,,1.7°C a 4.4°C,10b
oenocarpus_minor,Oenocarpus minor,Milpesillo Palm,1.7°C a 4.4°C,10b
oenocarpus_simplex,Oenocarpus simplex,,1.7°C a 4.4°C,10b
oncocalamus_macrospathus,Oncocalamus macrospathus,,4.4°C a 10.0°C,11
oncocalamus_mannii,Oncocalamus mannii,,1.7°C a 4.4°C,10b
oncocalamus_tuleyi,Oncocalamus tuleyi,,4.4°C a 10.0°C,11
oncocalamus_wrightianus,Oncocalamus wrightianus,,4.4°C a 10.0°C,11
oncosperma_fasciculatum,Oncosperma fasciculatum,,1.7°C a 4.4°C,10b
oncosperma_gracilipes,Oncosperma gracilipes,,1.7°C a 4.4°C,10b
oncosperma_horridum,Oncosperma horridum,Mountain Nibung Palm,1.7°C a 4.4°C,10b
oncosperma_platyphyllum,Oncosperma platyphyllum,,1.7°C a 4.4°C,10b
oncosperma_tigillarium,Oncosperma tigillarium,,1.7°C a 4.4°C,10b
orania_archboldiana,Orania archboldiana,,1.7°C a 4.4°C,10b
orania_bakeri,Orania bakeri,,1.7°C a 4.4°C,10b
orania_dafonsoroensis,Orania dafonsoroensis,,1.7°C a 4.4°C,10b
orania_decipiens,Orania decipiens,,1.7°C a 4.4°C,10b
orania_deflexa,Orania deflexa,,1.7°C a 4.4°C,10b
orania_disticha,Orania disticha,,1.7°C a 4.4°C,10b
orania_ferruginea,Orania ferruginea,,1.7°C a 4.4°C,10b
orania_gagavu,Orania gagavu,,1.7°C a 4.4°C,10b
orania_glauca,Orania glauca,,1.7°C a 4.4°C,10b
orania_grandiflora,Orania grandiflora,,1.7°C a 4.4°C,10b
orania_lauterbachiana,Orania lauterbachiana,,1.7°C a 4.4°C,10b
orania_littoralis,Orania littoralis,,1.7°C a 4.4°C,10b
orania_longisquama,Orania longisquama,Sindro Palm,1.7°C a 4.4°C,10b
orania_longistaminodia,Orania longistaminodia,,1.7°C a 4.4°C,10b
orania_macropetala,Orania macropetala,,1.7°C a 4.4°C,10b
orania_micrantha,Orania micrantha,,1.7°C a 4.4°C,10b
orania_oreophila,Orania oreophila,,1.7°C a 4.4°C,10b
orania_palindan,Orania palindan,,1.7°C a 4.4°C,10b
orania_paraguanensis,Orania paraguanensis,,1.7°C a 4.4°C,10b
orania_parva,Orania parva,,1.7°C a 4.4°C,10b
orania_ravaka,Orania ravaka,,1.7°C a 4.4°C,10b
orania_regalis,Orania regalis,,1.7°C a 4.4°C,10b
orania_sylvicola,Orania sylvicola,,1.7°C a 4.4°C,10b
orania_tabubilensis,Orania tabubilensis,,1.7°C a 4.4°C,10b
orania_timikae,Orania timikae,,1.7°C a 4.4°C,10b
orania_trispatha,Orania trispatha,,1.7°C a 4.4°C,10b
orania_zonae,Orania zonae,,1.7°C a 4.4°C,10b
oraniopsis_appendiculata,Oraniopsis appendiculata,Bronze Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
parajubaea_cocoides,Parajubaea cocoides,Mountain Coconut,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
parajubaea_sunkha,Parajubaea sunkha,Zunca Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
parajubaea_torallyi_var_microcarpa,Parajubaea torallyi var. microcarpa,Bolivian Mountain Coconut,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
parajubaea_torallyi_var_torallyi,Parajubaea torallyi var. torallyi,Pasopaya Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
pelagodoxa_henryana,Pelagodoxa henryana,,4.4°C a 10.0°C,11
phoenicophorium_borsigianum,Phoenicophorium borsigianum,,4.4°C a 10.0°C,11
phoenix_acaulis,Phoenix acaulis,Dwarf Date Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
phoenix_andamanensis,Phoenix andamanensis,,-1.1°C a 1.7°C,"10a, 10b"
phoenix_atlantica,Phoenix atlantica,,-3.9°C a -1.1°C,"9b, 10a, 10b"
phoenix_caespitosa,Phoenix caespitosa,,-3.9°C a -1.1°C,"9b, 10a, 10b"
phoenix_canariensis,Phoenix canariensis,Canary Island Date Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
phoenix_dactylifera,Phoenix dactylifera,Date Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
phoenix_loureiroi_var_loureiroi,Phoenix loureiroi var. loureiroi,Mountain Date Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
phoenix_loureiroi_var_loureiroi_sp_formosana,Phoenix loureiroi var. loureiroi sp. formosana,Taiwan Date Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
phoenix_loureiroi_var_pedunculata,Phoenix loureiroi var. pedunculata,Ghats Date Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
phoenix_paludosa,Phoenix paludosa,Mangrove Date Palm,-1.1°C a 1.7°C,"10a, 10b"
phoenix_pusilla,Phoenix pusilla,Ceylon Date Palm,-1.1°C a 1.7°C,"10a, 10b"
phoenix_reclinata,Phoenix reclinata,Senegal Date Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
phoenix_roebelenii,Phoenix roebelenii,Pygmy Date Palm,-1.1°C a 1.7°C,"10a, 10b"
phoenix_rupicola,Phoenix rupicola,Cliff Date Palm,-1.1°C a 1.7°C,"10a, 10b"
phoenix_sylvestris,Phoenix sylvestris,Silver Date Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
phoenix_theophrasti,Phoenix theophrasti,Theophrastus Date Palm,-9.4°C a -6.7°C,"8b, 9a, 9b, 10a, 10b"
pholidocarpus_ihur,Pholidocarpus ihur,,4.4°C a 10.0°C,11
pholidocarpus_kingianus,Pholidocarpus kingianus,,4.4°C a 10.0°C,11
pholidocarpus_macrocarpus,Pholidocarpus macrocarpus,Kepang Palm,4.4°C a 10.0°C,11
pholidocarpus_majadum,Pholidocarpus majadum,,4.4°C a 10.0°C,11
pholidocarpus_mucronatus,Pholidocarpus mucronatus,,4.4°C a 10.0°C,11
pholidocarpus_sumatranus,Pholidocarpus sumatranus,,4.4°C a 10.0°C,11
pholidostachys_amazonensis,Pholidostachys amazonensis,,1.7°C a 4.4°C,10b
pholidostachys_dactyloides,Pholidostachys dactyloides,,-1.1°C a 1.7°C,"10a, 10b"
pholidostachys_kalbreyeri,Pholidostachys kalbreyeri,,1.7°C a 4.4°C,10b
pholidostachys_occidentalis,Pholidostachys occidentalis,,-1.1°C a 1.7°C,"10a, 10b"
pholidostachys_panamensis,Pholidostachys panamensis,,-1.1°C a 1.7°C,"10a, 10b"
pholidostachys_pulchra,Pholidostachys pulchra,,-1.1°C a 1.7°C,"10a, 10b"
pholidostachys_sanluisensis,Pholidostachys sanluisensis,,-1.1°C a 1.7°C,"10a, 10b"
pholidostachys_synanthera_subsp_robusta,Pholidostachys synanthera subsp. robusta,,4.4°C a 10.0°C,11
pholidostachys_synanthera_subsp_synanthera,Pholidostachys synanthera subsp. synanthera,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
physokentia_avia,Physokentia avia,,1.7°C a 4.4°C,10b
physokentia_dennisii,Physokentia dennisii,,1.7°C a 4.4°C,10b
physokentia_insolita,Physokentia insolita,,1.7°C a 4.4°C,10b
physokentia_petiolata,Physokentia petiolata,Tagadanu Palm,1.7°C a 4.4°C,10b
physokentia_tete,Physokentia tete,,1.7°C a 4.4°C,10b
physokentia_thurstonii,Physokentia thurstonii,,1.7°C a 4.4°C,10b
physokentia_whitmorei,Physokentia whitmorei,,1.7°C a 4.4°C,10b
phytelephas_aequatorialis,Phytelephas aequatorialis,Tagua Palm,1.7°C a 4.4°C,10b
phytelephas_macrocarpa,Phytelephas macrocarpa,Large-seeded Ivory Nut Palm,-1.1°C a 1.7°C,"10a, 10b"
phytelephas_schottii,Phytelephas schottii,Ivory Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
phytelephas_seemannii,Phytelephas seemannii,Seemann's Ivory Nut Palm,4.4°C a 10.0°C,11
phytelephas_tenuicaulis,Phytelephas tenuicaulis,Elegant Ivory Nut Palm,-1.1°C a 1.7°C,"10a, 10b"
phytelephas_tumacana,Phytelephas tumacana,Ivory Nut Palm,4.4°C a 10.0°C,11
pigafetta_elata,Pigafetta elata,Black Wanga Palm,1.7°C a 4.4°C,10b
pigafetta_filaris,Pigafetta filaris,White Wanga Palm,4.4°C a 10.0°C,11
pinanga_acaulis,Pinanga acaulis,,1.7°C a 4.4°C,10b
pinanga_acuminata,Pinanga acuminata,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_adangensis,Pinanga adangensis,,1.7°C a 4.4°C,10b
pinanga_albescens,Pinanga albescens,,1.7°C a 4.4°C,10b
pinanga_andamanensis,Pinanga andamanensis,,1.7°C a 4.4°C,10b
pinanga_angustisecta,Pinanga angustisecta,,1.7°C a 4.4°C,10b
pinanga_annamensis,Pinanga annamensis,,1.7°C a 4.4°C,10b
pinanga_arinasae,Pinanga arinasae,,1.7°C a 4.4°C,10b
pinanga_aristata,Pinanga aristata,,1.7°C a 4.4°C,10b
pinanga_arundinacea,Pinanga arundinacea,,1.7°C a 4.4°C,10b
pinanga_auriculata_var_auriculata,Pinanga auriculata var. auriculata,,1.7°C a 4.4°C,10b
pinanga_auriculata_var_leucocarpa,Pinanga auriculata var. leucocarpa,,1.7°C a 4.4°C,10b
pinanga_auriculata_var_merguensis,Pinanga auriculata var. merguensis,,1.7°C a 4.4°C,10b
pinanga_badia,Pinanga badia,,1.7°C a 4.4°C,10b
pinanga_basilanensis,Pinanga basilanensis,,1.7°C a 4.4°C,10b
pinanga_batanensis,Pinanga batanensis,Batan Palm,1.7°C a 4.4°C,10b
pinanga_baviensis,Pinanga baviensis,Kwangtung Palm,1.7°C a 4.4°C,10b
pinanga_bicolana,Pinanga bicolana,,1.7°C a 4.4°C,10b
pinanga_borneensis,Pinanga borneensis,,1.7°C a 4.4°C,10b
pinanga_brevipes,Pinanga brevipes,,1.7°C a 4.4°C,10b
pinanga_caesia,Pinanga caesia,,1.7°C a 4.4°C,10b
pinanga_capitata_var_capitata,Pinanga capitata var. capitata,Bumburing Palm,1.7°C a 4.4°C,10b
pinanga_capitata_var_divaricata,Pinanga capitata var. divaricata,,1.7°C a 4.4°C,10b
pinanga_cattienensis,Pinanga cattienensis,,1.7°C a 4.4°C,10b
pinanga_celebica,Pinanga celebica,,1.7°C a 4.4°C,10b
pinanga_chaiana,Pinanga chaiana,,1.7°C a 4.4°C,10b
pinanga_cleistantha,Pinanga cleistantha,,1.7°C a 4.4°C,10b
pinanga_copelandii,Pinanga copelandii,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_coronata,Pinanga coronata,Ivory Cane Palm,1.7°C a 4.4°C,10b
pinanga_crassipes,Pinanga crassipes,,1.7°C a 4.4°C,10b
pinanga_cucullata,Pinanga cucullata,,1.7°C a 4.4°C,10b
pinanga_cupularis,Pinanga cupularis,,1.7°C a 4.4°C,10b
pinanga_curranii,Pinanga curranii,,1.7°C a 4.4°C,10b
pinanga_declinata,Pinanga declinata,,1.7°C a 4.4°C,10b
pinanga_decora,Pinanga decora,,1.7°C a 4.4°C,10b
pinanga_densiflora,Pinanga densiflora,,1.7°C a 4.4°C,10b
pinanga_dicksonii,Pinanga dicksonii,,-3.9°C a -1.1°C,"9b, 10a, 10b"
pinanga_disticha,Pinanga disticha,,1.7°C a 4.4°C,10b
pinanga_dumetosa,Pinanga dumetosa,,1.7°C a 4.4°C,10b
pinanga_duperreana,Pinanga duperreana,,1.7°C a 4.4°C,10b
pinanga_egregia,Pinanga egregia,,1.7°C a 4.4°C,10b
pinanga_forbesii,Pinanga forbesii,,1.7°C a 4.4°C,10b
pinanga_fractiflexa,Pinanga fractiflexa,,1.7°C a 4.4°C,10b
pinanga_furfuracea,Pinanga furfuracea,,1.7°C a 4.4°C,10b
pinanga_geonomiformis,Pinanga geonomiformis,,1.7°C a 4.4°C,10b
pinanga_glauca,Pinanga glauca,,1.7°C a 4.4°C,10b
pinanga_glaucifolia,Pinanga glaucifolia,,1.7°C a 4.4°C,10b
pinanga_globulifera,Pinanga globulifera,,1.7°C a 4.4°C,10b
pinanga_gracilis,Pinanga gracilis,Coulombe Palm,1.7°C a 4.4°C,10b
pinanga_gracillima,Pinanga gracillima,,1.7°C a 4.4°C,10b
pinanga_grandijuga,Pinanga grandijuga,,1.7°C a 4.4°C,10b
pinanga_grandis,Pinanga grandis,,1.7°C a 4.4°C,10b
pinanga_griffithii,Pinanga griffithii,,1.7°C a 4.4°C,10b
pinanga_heterophylla,Pinanga heterophylla,,1.7°C a 4.4°C,10b
pinanga_hexasticha,Pinanga hexasticha,,1.7°C a 4.4°C,10b
pinanga_hookeriana,Pinanga hookeriana,,1.7°C a 4.4°C,10b
pinanga_humilis,Pinanga humilis,,1.7°C a 4.4°C,10b
pinanga_hymenospatha,Pinanga hymenospatha,,1.7°C a 4.4°C,10b
pinanga_inaequalis,Pinanga inaequalis,,1.7°C a 4.4°C,10b
pinanga_insignis,Pinanga insignis,Pinang Black Fibre Palm,1.7°C a 4.4°C,10b
pinanga_isabelensis,Pinanga isabelensis,,1.7°C a 4.4°C,10b
pinanga_jamariensis,Pinanga jamariensis,,1.7°C a 4.4°C,10b
pinanga_jambusana,Pinanga jambusana,,1.7°C a 4.4°C,10b
pinanga_javana,Pinanga javana,Emerald Palm,1.7°C a 4.4°C,10b
pinanga_johorensis,Pinanga johorensis,,1.7°C a 4.4°C,10b
pinanga_keahii,Pinanga keahii,,1.7°C a 4.4°C,10b
pinanga_kontumensis,Pinanga kontumensis,,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
pinanga_lacei,Pinanga lacei,,1.7°C a 4.4°C,10b
pinanga_latisecta,Pinanga latisecta,,1.7°C a 4.4°C,10b
pinanga_lepidota,Pinanga lepidota,,1.7°C a 4.4°C,10b
pinanga_ligulata,Pinanga ligulata,,1.7°C a 4.4°C,10b
pinanga_limbangensis,Pinanga limbangensis,,4.4°C a 10.0°C,11
pinanga_limosa_var_limosa,Pinanga limosa var. limosa,,1.7°C a 4.4°C,10b
pinanga_limosa_var_montana,Pinanga limosa var. montana,,1.7°C a 4.4°C,10b
pinanga_macrospadix,Pinanga macrospadix,,1.7°C a 4.4°C,10b
pinanga_maculata,Pinanga maculata,Tiger Palm,1.7°C a 4.4°C,10b
pinanga_malaiana,Pinanga malaiana,,1.7°C a 4.4°C,10b
pinanga_manii,Pinanga manii,,4.4°C a 10.0°C,11
pinanga_megalocarpa,Pinanga megalocarpa,,1.7°C a 4.4°C,10b
pinanga_micholitzii,Pinanga micholitzii,,1.7°C a 4.4°C,10b
pinanga_minor,Pinanga minor,,1.7°C a 4.4°C,10b
pinanga_minuta,Pinanga minuta,,1.7°C a 4.4°C,10b
pinanga_mirabilis,Pinanga mirabilis,,1.7°C a 4.4°C,10b
pinanga_modesta,Pinanga modesta,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_mooreana,Pinanga mooreana,,1.7°C a 4.4°C,10b
pinanga_negrosensis,Pinanga negrosensis,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_nuichuensis,Pinanga nuichuensis,,1.7°C a 4.4°C,10b
pinanga_pachycarpa,Pinanga pachycarpa,,1.7°C a 4.4°C,10b
pinanga_pachyphylla,Pinanga pachyphylla,,1.7°C a 4.4°C,10b
pinanga_palustris,Pinanga palustris,,1.7°C a 4.4°C,10b
pinanga_pantiensis,Pinanga pantiensis,,1.7°C a 4.4°C,10b
pinanga_paradoxa_var_paradoxa,Pinanga paradoxa var. paradoxa,,1.7°C a 4.4°C,10b
pinanga_paradoxa_var_unicostata,Pinanga paradoxa var. unicostata,,1.7°C a 4.4°C,10b
pinanga_parvula,Pinanga parvula,,1.7°C a 4.4°C,10b
pinanga_patula,Pinanga patula,,1.7°C a 4.4°C,10b
pinanga_pectinata,Pinanga pectinata,,1.7°C a 4.4°C,10b
pinanga_perakensis,Pinanga perakensis,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_philippinensis,Pinanga philippinensis,Elmer's Palm,-1.1°C a 1.7°C,"10a, 10b"
pinanga_pilosa,Pinanga pilosa,,1.7°C a 4.4°C,10b
pinanga_plicata,Pinanga plicata,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_polymorpha,Pinanga polymorpha,,1.7°C a 4.4°C,10b
pinanga_porrecta,Pinanga porrecta,,1.7°C a 4.4°C,10b
pinanga_pulchella,Pinanga pulchella,,1.7°C a 4.4°C,10b
pinanga_purpurea,Pinanga purpurea,,1.7°C a 4.4°C,10b
pinanga_quadrijuga,Pinanga quadrijuga,,1.7°C a 4.4°C,10b
pinanga_ridleyana,Pinanga ridleyana,,1.7°C a 4.4°C,10b
pinanga_rigida,Pinanga rigida,,-3.9°C a -1.1°C,"9b, 10a, 10b"
pinanga_riparia,Pinanga riparia,,1.7°C a 4.4°C,10b
pinanga_rivularis,Pinanga rivularis,,1.7°C a 4.4°C,10b
pinanga_rumphiana,Pinanga rumphiana,,1.7°C a 4.4°C,10b
pinanga_rupestris,Pinanga rupestris,,1.7°C a 4.4°C,10b
pinanga_salicifolia,Pinanga salicifolia,Willow-leaved Palm,1.7°C a 4.4°C,10b
pinanga_samarana,Pinanga samarana,,1.7°C a 4.4°C,10b
pinanga_sarmentosa,Pinanga sarmentosa,,1.7°C a 4.4°C,10b
pinanga_sclerophylla,Pinanga sclerophylla,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_scortechinii,Pinanga scortechinii,,1.7°C a 4.4°C,10b
pinanga_sessilifolia,Pinanga sessilifolia,,1.7°C a 4.4°C,10b
pinanga_sibuyanensis,Pinanga sibuyanensis,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_sierramadreana,Pinanga sierramadreana,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_simplicifrons_var_pinnata,Pinanga simplicifrons var. pinnata,,1.7°C a 4.4°C,10b
pinanga_simplicifrons_var_simplicifrons,Pinanga simplicifrons var. simplicifrons,,1.7°C a 4.4°C,10b
pinanga_singaporensis,Pinanga singaporensis,,1.7°C a 4.4°C,10b
pinanga_sobolifera,Pinanga sobolifera,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_speciosa,Pinanga speciosa,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_stricta,Pinanga stricta,,1.7°C a 4.4°C,10b
pinanga_stylosa,Pinanga stylosa,,1.7°C a 4.4°C,10b
pinanga_subintegra_var_beccariana,Pinanga subintegra var. beccariana,,1.7°C a 4.4°C,10b
pinanga_subintegra_var_intermedia,Pinanga subintegra var. intermedia,,1.7°C a 4.4°C,10b
pinanga_subintegra_var_multifida,Pinanga subintegra var. multifida,,1.7°C a 4.4°C,10b
pinanga_subintegra_var_subintegra,Pinanga subintegra var. subintegra,,1.7°C a 4.4°C,10b
pinanga_subruminata,Pinanga subruminata,,1.7°C a 4.4°C,10b
pinanga_sylvestris,Pinanga sylvestris,Chocolate Cane Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
pinanga_tashiroi,Pinanga tashiroi,Lanyu Palm,1.7°C a 4.4°C,10b
pinanga_tenacinervis,Pinanga tenacinervis,,1.7°C a 4.4°C,10b
pinanga_tenella_var_tenella,Pinanga tenella var. tenella,,1.7°C a 4.4°C,10b
pinanga_tenella_var_tenuissima,Pinanga tenella var. tenuissima,,1.7°C a 4.4°C,10b
pinanga_tomentella,Pinanga tomentella,,1.7°C a 4.4°C,10b
pinanga_trichoneura,Pinanga trichoneura,,1.7°C a 4.4°C,10b
pinanga_uncinata,Pinanga uncinata,,1.7°C a 4.4°C,10b
pinanga_urdanetensis,Pinanga urdanetensis,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_urosperma,Pinanga urosperma,,1.7°C a 4.4°C,10b
pinanga_variegata_var_hallieriana,Pinanga variegata var. hallieriana,,1.7°C a 4.4°C,10b
pinanga_variegata_var_variegata,Pinanga variegata var. variegata,,1.7°C a 4.4°C,10b
pinanga_veitchii,Pinanga veitchii,,1.7°C a 4.4°C,10b
pinanga_versicolor,Pinanga versicolor,,1.7°C a 4.4°C,10b
pinanga_watanaiana,Pinanga watanaiana,,1.7°C a 4.4°C,10b
pinanga_woodiana,Pinanga woodiana,,-1.1°C a 1.7°C,"10a, 10b"
pinanga_yassinii,Pinanga yassinii,,1.7°C a 4.4°C,10b
plectocomia_assamica,Plectocomia assamica,,-3.9°C a -1.1°C,"9b, 10a, 10b"
plectocomia_billitonensis,Plectocomia billitonensis,,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_bractealis,Plectocomia bractealis,,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_dransfieldiana,Plectocomia dransfieldiana,,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_elmeri,Plectocomia elmeri,,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_elongata_var_elongata,Plectocomia elongata var. elongata,Giant Rattan Palm,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_elongata_var_philippinensis,Plectocomia elongata var. philippinensis,,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_himalayana,Plectocomia himalayana,Himalaya Rattan Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
plectocomia_khasyana,Plectocomia khasyana,,-3.9°C a -1.1°C,"9b, 10a, 10b"
plectocomia_longistigma,Plectocomia longistigma,,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_lorzingii,Plectocomia lorzingii,,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_macrostachya,Plectocomia macrostachya,,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_microstachys,Plectocomia microstachys,Hinan Giant Rattan,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_mulleri,Plectocomia mulleri,,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_pierreana,Plectocomia pierreana,,-1.1°C a 1.7°C,"10a, 10b"
plectocomia_pygmaea,Plectocomia pygmaea,,-1.1°C a 1.7°C,"10a, 10b"
plectocomiopsis_corneri,Plectocomiopsis corneri,,1.7°C a 4.4°C,10b
plectocomiopsis_geminiflora,Plectocomiopsis geminiflora,,1.7°C a 4.4°C,10b
plectocomiopsis_mira,Plectocomiopsis mira,,1.7°C a 4.4°C,10b
plectocomiopsis_songthanhensis,Plectocomiopsis songthanhensis,,-1.1°C a 1.7°C,"10a, 10b"
plectocomiopsis_triquetra,Plectocomiopsis triquetra,,1.7°C a 4.4°C,10b
plectocomiopsis_wrayi,Plectocomiopsis wrayi,,1.7°C a 4.4°C,10b
podococcus_acaulis,Podococcus acaulis,,1.7°C a 4.4°C,10b
podococcus_barteri,Podococcus barteri,,4.4°C a 10.0°C,11
ponapea_hentyi,Ponapea hentyi,,4.4°C a 10.0°C,11
ponapea_hosinoi,Ponapea hosinoi,Kattai Palm,4.4°C a 10.0°C,11
ponapea_ledermanniana,Ponapea ledermanniana,,4.4°C a 10.0°C,11
ponapea_palauensis,Ponapea palauensis,,4.4°C a 10.0°C,11
prestoea_acuminata_var_acuminata,Prestoea acuminata var. acuminata,Red Crownshaft Palm,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
prestoea_acuminata_var_dasystachys,Prestoea acuminata var. dasystachys,,-1.1°C a 1.7°C,"10a, 10b"
prestoea_acuminata_var_montana,Prestoea acuminata var. montana,Mountain Cabbage palm,-1.1°C a 1.7°C,"10a, 10b"
prestoea_carderi,Prestoea carderi,Palmita,-6.7°C a -3.9°C,"9a, 9b, 10a, 10b"
prestoea_decurrens,Prestoea decurrens,,-1.1°C a 1.7°C,"10a, 10b"
prestoea_ensiformis,Prestoea ensiformis,,-3.9°C a -1.1°C,"9b, 10a, 10b"
prestoea_longepetiolata_var_longepetiolata,Prestoea longepetiolata var. longepetiolata,,-1.1°C a 1.7°C,"10a, 10b"
prestoea_longipetiolata_var_cuatrecasasii,Prestoea longipetiolata var. cuatrecasasii,,-1.1°C a 1.7°C,"10a, 10b"
prestoea_longipetiolata_var_roseospadix,Prestoea longipetiolata var. roseospadix,,-1.1°C a 1.7°C,"10a, 10b"
prestoea_pubens_var_pubens,Prestoea pubens var. pubens,,-1.1°C a 1.7°C,"10a, 10b"
prestoea_pubens_var_semispicata,Prestoea pubens var. semispicata,,-1.1°C a 1.7°C,"10a, 10b"
prestoea_pubigera,Prestoea pubigera,,-1.1°C a 1.7°C,"10a, 10b"
prestoea_schultzeana,Prestoea schultzeana,Marsh Palm,-3.9°C a -1.1°C,"9b, 10a, 10b"
prestoea_simplicifolia,Prestoea simplicifolia,,-3.9°C a -1.1°C,"9b, 10a, 10b"
prestoea_tenuiramosa,Prestoea tenuiramosa,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_arecina,Pritchardia arecina,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_bakeri,Pritchardia bakeri,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_beccariana,Pritchardia beccariana,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_flynnii,Pritchardia flynnii,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_forbesiana,Pritchardia forbesiana,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_glabrata,Pritchardia glabrata,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_gordonii,Pritchardia gordonii,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_hardyi,Pritchardia hardyi,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_hillebrandii,Pritchardia hillebrandii,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_kaalae,Pritchardia kaalae,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_kahukuensis,Pritchardia kahukuensis,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_lanigera,Pritchardia lanigera,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_lowreyana,Pritchardia lowreyana,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_maideniana,Pritchardia maideniana,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_martii,Pritchardia martii,Loulu Hiwa Palm,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_minor,Pritchardia minor,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_mitiaroana,Pritchardia mitiaroana,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_munroi,Pritchardia munroi,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_napaliensis,Pritchardia napaliensis,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_pacifica,Pritchardia pacifica,Fiji Fan Palm,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_perlmanii,Pritchardia perlmanii,,-1.1°C a 1.7°C,"10a, 10b"
pritchardia_remota,Pritchardia remota,Wahane Palm,-1.1°C a 1.7°C,"10a, 10b"
